TIMESTAMP,vibration,sensor
2024-09-30 06:35:32.926085,moderate,V1
2024-09-30 06:35:33.926085,high,V1
2024-09-30 06:35:34.926085,low,V1
2024-09-30 06:35:35.926085,moderate,V1
2024-09-30 06:35:36.926085,moderate,V1
2024-09-30 06:35:37.926085,moderate,V1
2024-09-30 06:35:38.926085,moderate,V1
2024-09-30 06:35:39.926085,moderate,V1
2024-09-30 06:35:40.926085,moderate,V1
2024-09-30 06:35:41.926085,moderate,V1
2024-09-30 06:35:42.926085,moderate,V1
2024-09-30 06:35:43.926085,high,V1
2024-09-30 06:35:44.926085,high,V1
2024-09-30 06:35:45.926085,moderate,V1
2024-09-30 06:35:46.926085,moderate,V1
2024-09-30 06:35:47.926085,moderate,V1
2024-09-30 06:35:48.926085,moderate,V1
2024-09-30 06:35:49.926085,moderate,V1
2024-09-30 06:35:50.926085,high,V1
2024-09-30 06:35:51.926085,low,V1
2024-09-30 06:35:52.926085,moderate,V1
2024-09-30 06:35:53.926085,low,V1
2024-09-30 06:35:54.926085,moderate,V1
2024-09-30 06:35:55.926085,low,V1
2024-09-30 06:35:56.926085,low,V1
2024-09-30 06:35:57.926085,moderate,V1
2024-09-30 06:35:58.926085,high,V1
2024-09-30 06:35:59.926085,high,V1
2024-09-30 06:36:00.926085,low,V1
2024-09-30 06:36:01.926085,low,V1
2024-09-30 06:36:02.926085,moderate,V1
2024-09-30 06:36:03.926085,moderate,V1
2024-09-30 06:36:04.926085,moderate,V1
2024-09-30 06:36:05.926085,moderate,V1
2024-09-30 06:36:06.926085,high,V1
2024-09-30 06:36:07.926085,high,V1
2024-09-30 06:36:08.926085,low,V1
2024-09-30 06:36:09.926085,high,V1
2024-09-30 06:36:10.926085,moderate,V1
2024-09-30 06:36:11.926085,moderate,V1
2024-09-30 06:36:12.926085,low,V1
2024-09-30 06:36:13.926085,low,V1
2024-09-30 06:36:14.926085,high,V1
2024-09-30 06:36:15.926085,moderate,V1
2024-09-30 06:36:16.926085,high,V1
2024-09-30 06:36:17.926085,moderate,V1
2024-09-30 06:36:18.926085,moderate,V1
2024-09-30 06:36:19.926085,high,V1
2024-09-30 06:36:20.926085,moderate,V1
2024-09-30 06:36:21.926085,low,V1
2024-09-30 06:36:22.926085,moderate,V1
2024-09-30 06:36:23.926085,moderate,V1
2024-09-30 06:36:24.926085,moderate,V1
2024-09-30 06:36:25.926085,high,V1
2024-09-30 06:36:26.926085,moderate,V1
2024-09-30 06:36:27.926085,low,V1
2024-09-30 06:36:28.926085,moderate,V1
2024-09-30 06:36:29.926085,moderate,V1
2024-09-30 06:36:30.926085,moderate,V1
2024-09-30 06:36:31.926085,high,V1
2024-09-30 06:36:32.926085,low,V1
2024-09-30 06:36:33.926085,moderate,V1
2024-09-30 06:36:34.926085,moderate,V1
2024-09-30 06:36:35.926085,moderate,V1
2024-09-30 06:36:36.926085,moderate,V1
2024-09-30 06:36:37.926085,moderate,V1
2024-09-30 06:36:38.926085,moderate,V1
2024-09-30 06:36:39.926085,moderate,V1
2024-09-30 06:36:40.926085,high,V1
2024-09-30 06:36:41.926085,moderate,V1
2024-09-30 06:36:42.926085,moderate,V1
2024-09-30 06:36:43.926085,low,V1
2024-09-30 06:36:44.926085,moderate,V1
2024-09-30 06:36:45.926085,low,V1
2024-09-30 06:36:46.926085,high,V1
2024-09-30 06:36:47.926085,moderate,V1
2024-09-30 06:36:48.926085,high,V1
2024-09-30 06:36:49.926085,moderate,V1
2024-09-30 06:36:50.926085,high,V1
2024-09-30 06:36:51.926085,low,V1
2024-09-30 06:36:52.926085,low,V1
2024-09-30 06:36:53.926085,moderate,V1
2024-09-30 06:36:54.926085,low,V1
2024-09-30 06:36:55.926085,low,V1
2024-09-30 06:36:56.926085,moderate,V1
2024-09-30 06:36:57.926085,high,V1
2024-09-30 06:36:58.926085,low,V1
2024-09-30 06:36:59.926085,moderate,V1
2024-09-30 06:37:00.926085,moderate,V1
2024-09-30 06:37:01.926085,low,V1
2024-09-30 06:37:02.926085,low,V1
2024-09-30 06:37:03.926085,low,V1
2024-09-30 06:37:04.926085,high,V1
2024-09-30 06:37:05.926085,low,V1
2024-09-30 06:37:06.926085,low,V1
2024-09-30 06:37:07.926085,moderate,V1
2024-09-30 06:37:08.926085,low,V1
2024-09-30 06:37:09.926085,moderate,V1
2024-09-30 06:37:10.926085,low,V1
2024-09-30 06:37:11.926085,moderate,V1
2024-09-30 06:37:12.926085,low,V1
2024-09-30 06:37:13.926085,high,V1
2024-09-30 06:37:14.926085,low,V1
2024-09-30 06:37:15.926085,moderate,V1
2024-09-30 06:37:16.926085,moderate,V1
2024-09-30 06:37:17.926085,moderate,V1
2024-09-30 06:37:18.926085,low,V1
2024-09-30 06:37:19.926085,high,V1
2024-09-30 06:37:20.926085,moderate,V1
2024-09-30 06:37:21.926085,moderate,V1
2024-09-30 06:37:22.926085,moderate,V1
2024-09-30 06:37:23.926085,moderate,V1
2024-09-30 06:37:24.926085,moderate,V1
2024-09-30 06:37:25.926085,low,V1
2024-09-30 06:37:26.926085,moderate,V1
2024-09-30 06:37:27.926085,moderate,V1
2024-09-30 06:37:28.926085,high,V1
2024-09-30 06:37:29.926085,moderate,V1
2024-09-30 06:37:30.926085,moderate,V1
2024-09-30 06:37:31.926085,low,V1
2024-09-30 06:37:32.926085,high,V1
2024-09-30 06:37:33.926085,low,V1
2024-09-30 06:37:34.926085,high,V1
2024-09-30 06:37:35.926085,moderate,V1
2024-09-30 06:37:36.926085,high,V1
2024-09-30 06:37:37.926085,moderate,V1
2024-09-30 06:37:38.926085,moderate,V1
2024-09-30 06:37:39.926085,moderate,V1
2024-09-30 06:37:40.926085,high,V1
2024-09-30 06:37:41.926085,moderate,V1
2024-09-30 06:37:42.926085,moderate,V1
2024-09-30 06:37:43.926085,moderate,V1
2024-09-30 06:37:44.926085,moderate,V1
2024-09-30 06:37:45.926085,moderate,V1
2024-09-30 06:37:46.926085,moderate,V1
2024-09-30 06:37:47.926085,moderate,V1
2024-09-30 06:37:48.926085,low,V1
2024-09-30 06:37:49.926085,high,V1
2024-09-30 06:37:50.926085,moderate,V1
2024-09-30 06:37:51.926085,moderate,V1
2024-09-30 06:37:52.926085,low,V1
2024-09-30 06:37:53.926085,moderate,V1
2024-09-30 06:37:54.926085,moderate,V1
2024-09-30 06:37:55.926085,low,V1
2024-09-30 06:37:56.926085,low,V1
2024-09-30 06:37:57.926085,moderate,V1
2024-09-30 06:37:58.926085,moderate,V1
2024-09-30 06:37:59.926085,high,V1
2024-09-30 06:38:00.926085,moderate,V1
2024-09-30 06:38:01.926085,moderate,V1
2024-09-30 06:38:02.926085,low,V1
2024-09-30 06:38:03.926085,moderate,V1
2024-09-30 06:38:04.926085,high,V1
2024-09-30 06:38:05.926085,moderate,V1
2024-09-30 06:38:06.926085,high,V1
2024-09-30 06:38:07.926085,low,V1
2024-09-30 06:38:08.926085,moderate,V1
2024-09-30 06:38:09.926085,moderate,V1
2024-09-30 06:38:10.926085,moderate,V1
2024-09-30 06:38:11.926085,moderate,V1
2024-09-30 06:38:12.926085,moderate,V1
2024-09-30 06:38:13.926085,low,V1
2024-09-30 06:38:14.926085,low,V1
2024-09-30 06:38:15.926085,low,V1
2024-09-30 06:38:16.926085,moderate,V1
2024-09-30 06:38:17.926085,moderate,V1
2024-09-30 06:38:18.926085,moderate,V1
2024-09-30 06:38:19.926085,low,V1
2024-09-30 06:38:20.926085,moderate,V1
2024-09-30 06:38:21.926085,low,V1
2024-09-30 06:38:22.926085,moderate,V1
2024-09-30 06:38:23.926085,low,V1
2024-09-30 06:38:24.926085,low,V1
2024-09-30 06:38:25.926085,moderate,V1
2024-09-30 06:38:26.926085,moderate,V1
2024-09-30 06:38:27.926085,low,V1
2024-09-30 06:38:28.926085,low,V1
2024-09-30 06:38:29.926085,moderate,V1
2024-09-30 06:38:30.926085,moderate,V1
2024-09-30 06:38:31.926085,high,V1
2024-09-30 06:38:32.926085,high,V1
2024-09-30 06:38:33.926085,high,V1
2024-09-30 06:38:34.926085,high,V1
2024-09-30 06:38:35.926085,low,V1
2024-09-30 06:38:36.926085,low,V1
2024-09-30 06:38:37.926085,low,V1
2024-09-30 06:38:38.926085,moderate,V1
2024-09-30 06:38:39.926085,low,V1
2024-09-30 06:38:40.926085,moderate,V1
2024-09-30 06:38:41.926085,moderate,V1
2024-09-30 06:38:42.926085,moderate,V1
2024-09-30 06:38:43.926085,moderate,V1
2024-09-30 06:38:44.926085,low,V1
2024-09-30 06:38:45.926085,moderate,V1
2024-09-30 06:38:46.926085,moderate,V1
2024-09-30 06:38:47.926085,moderate,V1
2024-09-30 06:38:48.926085,low,V1
2024-09-30 06:38:49.926085,moderate,V1
2024-09-30 06:38:50.926085,low,V1
2024-09-30 06:38:51.926085,moderate,V1
2024-09-30 06:38:52.926085,moderate,V1
2024-09-30 06:38:53.926085,high,V1
2024-09-30 06:38:54.926085,high,V1
2024-09-30 06:38:55.926085,high,V1
2024-09-30 06:38:56.926085,low,V1
2024-09-30 06:38:57.926085,low,V1
2024-09-30 06:38:58.926085,moderate,V1
2024-09-30 06:38:59.926085,moderate,V1
2024-09-30 06:39:00.926085,moderate,V1
2024-09-30 06:39:01.926085,moderate,V1
2024-09-30 06:39:02.926085,low,V1
2024-09-30 06:39:03.926085,low,V1
2024-09-30 06:39:04.926085,moderate,V1
2024-09-30 06:39:05.926085,low,V1
2024-09-30 06:39:06.926085,high,V1
2024-09-30 06:39:07.926085,high,V1
2024-09-30 06:39:08.926085,low,V1
2024-09-30 06:39:09.926085,low,V1
2024-09-30 06:39:10.926085,moderate,V1
2024-09-30 06:39:11.926085,low,V1
2024-09-30 06:39:12.926085,low,V1
2024-09-30 06:39:13.926085,moderate,V1
2024-09-30 06:39:14.926085,moderate,V1
2024-09-30 06:39:15.926085,moderate,V1
2024-09-30 06:39:16.926085,moderate,V1
2024-09-30 06:39:17.926085,moderate,V1
2024-09-30 06:39:18.926085,moderate,V1
2024-09-30 06:39:19.926085,moderate,V1
2024-09-30 06:39:20.926085,moderate,V1
2024-09-30 06:39:21.926085,moderate,V1
2024-09-30 06:39:22.926085,moderate,V1
2024-09-30 06:39:23.926085,moderate,V1
2024-09-30 06:39:24.926085,low,V1
2024-09-30 06:39:25.926085,moderate,V1
2024-09-30 06:39:26.926085,moderate,V1
2024-09-30 06:39:27.926085,moderate,V1
2024-09-30 06:39:28.926085,moderate,V1
2024-09-30 06:39:29.926085,low,V1
2024-09-30 06:39:30.926085,low,V1
2024-09-30 06:39:31.926085,low,V1
2024-09-30 06:39:32.926085,moderate,V1
2024-09-30 06:39:33.926085,low,V1
2024-09-30 06:39:34.926085,low,V1
2024-09-30 06:39:35.926085,moderate,V1
2024-09-30 06:39:36.926085,moderate,V1
2024-09-30 06:39:37.926085,low,V1
2024-09-30 06:39:38.926085,low,V1
2024-09-30 06:39:39.926085,low,V1
2024-09-30 06:39:40.926085,moderate,V1
2024-09-30 06:39:41.926085,low,V1
2024-09-30 06:39:42.926085,low,V1
2024-09-30 06:39:43.926085,low,V1
2024-09-30 06:39:44.926085,moderate,V1
2024-09-30 06:39:45.926085,low,V1
2024-09-30 06:39:46.926085,moderate,V1
2024-09-30 06:39:47.926085,moderate,V1
2024-09-30 06:39:48.926085,low,V1
2024-09-30 06:39:49.926085,low,V1
2024-09-30 06:39:50.926085,low,V1
2024-09-30 06:39:51.926085,moderate,V1
2024-09-30 06:39:52.926085,low,V1
2024-09-30 06:39:53.926085,moderate,V1
2024-09-30 06:39:54.926085,low,V1
2024-09-30 06:39:55.926085,low,V1
2024-09-30 06:39:56.926085,high,V1
2024-09-30 06:39:57.926085,high,V1
2024-09-30 06:39:58.926085,moderate,V1
2024-09-30 06:39:59.926085,moderate,V1
2024-09-30 06:40:00.926085,moderate,V1
2024-09-30 06:40:01.926085,moderate,V1
2024-09-30 06:40:02.926085,moderate,V1
2024-09-30 06:40:03.926085,high,V1
2024-09-30 06:40:04.926085,low,V1
2024-09-30 06:40:05.926085,low,V1
2024-09-30 06:40:06.926085,moderate,V1
2024-09-30 06:40:07.926085,moderate,V1
2024-09-30 06:40:08.926085,low,V1
2024-09-30 06:40:09.926085,low,V1
2024-09-30 06:40:10.926085,moderate,V1
2024-09-30 06:40:11.926085,moderate,V1
2024-09-30 06:40:12.926085,low,V1
2024-09-30 06:40:13.926085,moderate,V1
2024-09-30 06:40:14.926085,high,V1
2024-09-30 06:40:15.926085,moderate,V1
2024-09-30 06:40:16.926085,moderate,V1
2024-09-30 06:40:17.926085,moderate,V1
2024-09-30 06:40:18.926085,moderate,V1
2024-09-30 06:40:19.926085,moderate,V1
2024-09-30 06:40:20.926085,low,V1
2024-09-30 06:40:21.926085,moderate,V1
2024-09-30 06:40:22.926085,moderate,V1
2024-09-30 06:40:23.926085,high,V1
2024-09-30 06:40:24.926085,high,V1
2024-09-30 06:40:25.926085,moderate,V1
2024-09-30 06:40:26.926085,high,V1
2024-09-30 06:40:27.926085,high,V1
2024-09-30 06:40:28.926085,moderate,V1
2024-09-30 06:40:29.926085,moderate,V1
2024-09-30 06:40:30.926085,low,V1
2024-09-30 06:40:31.926085,high,V1
2024-09-30 06:40:32.926085,moderate,V1
2024-09-30 06:40:33.926085,moderate,V1
2024-09-30 06:40:34.926085,moderate,V1
2024-09-30 06:40:35.926085,moderate,V1
2024-09-30 06:40:36.926085,moderate,V1
2024-09-30 06:40:37.926085,moderate,V1
2024-09-30 06:40:38.926085,low,V1
2024-09-30 06:40:39.926085,moderate,V1
2024-09-30 06:40:40.926085,moderate,V1
2024-09-30 06:40:41.926085,high,V1
2024-09-30 06:40:42.926085,high,V1
2024-09-30 06:40:43.926085,moderate,V1
2024-09-30 06:40:44.926085,low,V1
2024-09-30 06:40:45.926085,high,V1
2024-09-30 06:40:46.926085,moderate,V1
2024-09-30 06:40:47.926085,moderate,V1
2024-09-30 06:40:48.926085,low,V1
2024-09-30 06:40:49.926085,high,V1
2024-09-30 06:40:50.926085,high,V1
2024-09-30 06:40:51.926085,low,V1
2024-09-30 06:40:52.926085,moderate,V1
2024-09-30 06:40:53.926085,moderate,V1
2024-09-30 06:40:54.926085,moderate,V1
2024-09-30 06:40:55.926085,moderate,V1
2024-09-30 06:40:56.926085,moderate,V1
2024-09-30 06:40:57.926085,low,V1
2024-09-30 06:40:58.926085,moderate,V1
2024-09-30 06:40:59.926085,moderate,V1
2024-09-30 06:41:00.926085,moderate,V1
2024-09-30 06:41:01.926085,low,V1
2024-09-30 06:41:02.926085,moderate,V1
2024-09-30 06:41:03.926085,moderate,V1
2024-09-30 06:41:04.926085,high,V1
2024-09-30 06:41:05.926085,high,V1
2024-09-30 06:41:06.926085,moderate,V1
2024-09-30 06:41:07.926085,moderate,V1
2024-09-30 06:41:08.926085,moderate,V1
2024-09-30 06:41:09.926085,moderate,V1
2024-09-30 06:41:10.926085,moderate,V1
2024-09-30 06:41:11.926085,high,V1
2024-09-30 06:41:12.926085,moderate,V1
2024-09-30 06:41:13.926085,high,V1
2024-09-30 06:41:14.926085,low,V1
2024-09-30 06:41:15.926085,moderate,V1
2024-09-30 06:41:16.926085,moderate,V1
2024-09-30 06:41:17.926085,low,V1
2024-09-30 06:41:18.926085,high,V1
2024-09-30 06:41:19.926085,low,V1
2024-09-30 06:41:20.926085,moderate,V1
2024-09-30 06:41:21.926085,high,V1
2024-09-30 06:41:22.926085,low,V1
2024-09-30 06:41:23.926085,high,V1
2024-09-30 06:41:24.926085,moderate,V1
2024-09-30 06:41:25.926085,moderate,V1
2024-09-30 06:41:26.926085,moderate,V1
2024-09-30 06:41:27.926085,low,V1
2024-09-30 06:41:28.926085,moderate,V1
2024-09-30 06:41:29.926085,high,V1
2024-09-30 06:41:30.926085,moderate,V1
2024-09-30 06:41:31.926085,low,V1
2024-09-30 06:41:32.926085,moderate,V1
2024-09-30 06:41:33.926085,high,V1
2024-09-30 06:41:34.926085,moderate,V1
2024-09-30 06:41:35.926085,low,V1
2024-09-30 06:41:36.926085,high,V1
2024-09-30 06:41:37.926085,low,V1
2024-09-30 06:41:38.926085,low,V1
2024-09-30 06:41:39.926085,moderate,V1
2024-09-30 06:41:40.926085,low,V1
2024-09-30 06:41:41.926085,high,V1
2024-09-30 06:41:42.926085,low,V1
2024-09-30 06:41:43.926085,moderate,V1
2024-09-30 06:41:44.926085,moderate,V1
2024-09-30 06:41:45.926085,moderate,V1
2024-09-30 06:41:46.926085,moderate,V1
2024-09-30 06:41:47.926085,moderate,V1
2024-09-30 06:41:48.926085,low,V1
2024-09-30 06:41:49.926085,moderate,V1
2024-09-30 06:41:50.926085,low,V1
2024-09-30 06:41:51.926085,high,V1
2024-09-30 06:41:52.926085,moderate,V1
2024-09-30 06:41:53.926085,moderate,V1
2024-09-30 06:41:54.926085,moderate,V1
2024-09-30 06:41:55.926085,high,V1
2024-09-30 06:41:56.926085,moderate,V1
2024-09-30 06:41:57.926085,high,V1
2024-09-30 06:41:58.926085,low,V1
2024-09-30 06:41:59.926085,moderate,V1
2024-09-30 06:42:00.926085,moderate,V1
2024-09-30 06:42:01.926085,low,V1
2024-09-30 06:42:02.926085,moderate,V1
2024-09-30 06:42:03.926085,moderate,V1
2024-09-30 06:42:04.926085,low,V1
2024-09-30 06:42:05.926085,moderate,V1
2024-09-30 06:42:06.926085,high,V1
2024-09-30 06:42:07.926085,high,V1
2024-09-30 06:42:08.926085,moderate,V1
2024-09-30 06:42:09.926085,moderate,V1
2024-09-30 06:42:10.926085,moderate,V1
2024-09-30 06:42:11.926085,low,V1
2024-09-30 06:42:12.926085,moderate,V1
2024-09-30 06:42:13.926085,moderate,V1
2024-09-30 06:42:14.926085,low,V1
2024-09-30 06:42:15.926085,moderate,V1
2024-09-30 06:42:16.926085,moderate,V1
2024-09-30 06:42:17.926085,moderate,V1
2024-09-30 06:42:18.926085,low,V1
2024-09-30 06:42:19.926085,moderate,V1
2024-09-30 06:42:20.926085,moderate,V1
2024-09-30 06:42:21.926085,low,V1
2024-09-30 06:42:22.926085,high,V1
2024-09-30 06:42:23.926085,high,V1
2024-09-30 06:42:24.926085,moderate,V1
2024-09-30 06:42:25.926085,moderate,V1
2024-09-30 06:42:26.926085,moderate,V1
2024-09-30 06:42:27.926085,high,V1
2024-09-30 06:42:28.926085,moderate,V1
2024-09-30 06:42:29.926085,low,V1
2024-09-30 06:42:30.926085,low,V1
2024-09-30 06:42:31.926085,low,V1
2024-09-30 06:42:32.926085,low,V1
2024-09-30 06:42:33.926085,low,V1
2024-09-30 06:42:34.926085,moderate,V1
2024-09-30 06:42:35.926085,low,V1
2024-09-30 06:42:36.926085,high,V1
2024-09-30 06:42:37.926085,high,V1
2024-09-30 06:42:38.926085,low,V1
2024-09-30 06:42:39.926085,low,V1
2024-09-30 06:42:40.926085,high,V1
2024-09-30 06:42:41.926085,low,V1
2024-09-30 06:42:42.926085,moderate,V1
2024-09-30 06:42:43.926085,moderate,V1
2024-09-30 06:42:44.926085,moderate,V1
2024-09-30 06:42:45.926085,moderate,V1
2024-09-30 06:42:46.926085,moderate,V1
2024-09-30 06:42:47.926085,moderate,V1
2024-09-30 06:42:48.926085,low,V1
2024-09-30 06:42:49.926085,high,V1
2024-09-30 06:42:50.926085,low,V1
2024-09-30 06:42:51.926085,high,V1
2024-09-30 06:42:52.926085,moderate,V1
2024-09-30 06:42:53.926085,moderate,V1
2024-09-30 06:42:54.926085,low,V1
2024-09-30 06:42:55.926085,moderate,V1
2024-09-30 06:42:56.926085,low,V1
2024-09-30 06:42:57.926085,moderate,V1
2024-09-30 06:42:58.926085,low,V1
2024-09-30 06:42:59.926085,low,V1
2024-09-30 06:43:00.926085,moderate,V1
2024-09-30 06:43:01.926085,moderate,V1
2024-09-30 06:43:02.926085,high,V1
2024-09-30 06:43:03.926085,high,V1
2024-09-30 06:43:04.926085,high,V1
2024-09-30 06:43:05.926085,high,V1
2024-09-30 06:43:06.926085,moderate,V1
2024-09-30 06:43:07.926085,moderate,V1
2024-09-30 06:43:08.926085,moderate,V1
2024-09-30 06:43:09.926085,low,V1
2024-09-30 06:43:10.926085,moderate,V1
2024-09-30 06:43:11.926085,low,V1
2024-09-30 06:43:12.926085,moderate,V1
2024-09-30 06:43:13.926085,low,V1
2024-09-30 06:43:14.926085,moderate,V1
2024-09-30 06:43:15.926085,low,V1
2024-09-30 06:43:16.926085,moderate,V1
2024-09-30 06:43:17.926085,moderate,V1
2024-09-30 06:43:18.926085,high,V1
2024-09-30 06:43:19.926085,high,V1
2024-09-30 06:43:20.926085,moderate,V1
2024-09-30 06:43:21.926085,moderate,V1
2024-09-30 06:43:22.926085,high,V1
2024-09-30 06:43:23.926085,moderate,V1
2024-09-30 06:43:24.926085,low,V1
2024-09-30 06:43:25.926085,moderate,V1
2024-09-30 06:43:26.926085,high,V1
2024-09-30 06:43:27.926085,high,V1
2024-09-30 06:43:28.926085,low,V1
2024-09-30 06:43:29.926085,high,V1
2024-09-30 06:43:30.926085,moderate,V1
2024-09-30 06:43:31.926085,moderate,V1
2024-09-30 06:43:32.926085,moderate,V1
2024-09-30 06:43:33.926085,moderate,V1
2024-09-30 06:43:34.926085,moderate,V1
2024-09-30 06:43:35.926085,moderate,V1
2024-09-30 06:43:36.926085,high,V1
2024-09-30 06:43:37.926085,high,V1
2024-09-30 06:43:38.926085,moderate,V1
2024-09-30 06:43:39.926085,moderate,V1
2024-09-30 06:43:40.926085,low,V1
2024-09-30 06:43:41.926085,moderate,V1
2024-09-30 06:43:42.926085,moderate,V1
2024-09-30 06:43:43.926085,moderate,V1
2024-09-30 06:43:44.926085,moderate,V1
2024-09-30 06:43:45.926085,moderate,V1
2024-09-30 06:43:46.926085,low,V1
2024-09-30 06:43:47.926085,low,V1
2024-09-30 06:43:48.926085,high,V1
2024-09-30 06:43:49.926085,high,V1
2024-09-30 06:43:50.926085,low,V1
2024-09-30 06:43:51.926085,moderate,V1
2024-09-30 06:43:52.926085,moderate,V1
2024-09-30 06:43:53.926085,low,V1
2024-09-30 06:43:54.926085,low,V1
2024-09-30 06:43:55.926085,moderate,V1
2024-09-30 06:43:56.926085,low,V1
2024-09-30 06:43:57.926085,high,V1
2024-09-30 06:43:58.926085,high,V1
2024-09-30 06:43:59.926085,moderate,V1
2024-09-30 06:44:00.926085,moderate,V1
2024-09-30 06:44:01.926085,low,V1
2024-09-30 06:44:02.926085,moderate,V1
2024-09-30 06:44:03.926085,moderate,V1
2024-09-30 06:44:04.926085,high,V1
2024-09-30 06:44:05.926085,moderate,V1
2024-09-30 06:44:06.926085,moderate,V1
2024-09-30 06:44:07.926085,low,V1
2024-09-30 06:44:08.926085,moderate,V1
2024-09-30 06:44:09.926085,moderate,V1
2024-09-30 06:44:10.926085,high,V1
2024-09-30 06:44:11.926085,high,V1
2024-09-30 06:44:12.926085,low,V1
2024-09-30 06:44:13.926085,moderate,V1
2024-09-30 06:44:14.926085,moderate,V1
2024-09-30 06:44:15.926085,moderate,V1
2024-09-30 06:44:16.926085,moderate,V1
2024-09-30 06:44:17.926085,low,V1
2024-09-30 06:44:18.926085,low,V1
2024-09-30 06:44:19.926085,low,V1
2024-09-30 06:44:20.926085,moderate,V1
2024-09-30 06:44:21.926085,moderate,V1
2024-09-30 06:44:22.926085,high,V1
2024-09-30 06:44:23.926085,low,V1
2024-09-30 06:44:24.926085,low,V1
2024-09-30 06:44:25.926085,moderate,V1
2024-09-30 06:44:26.926085,moderate,V1
2024-09-30 06:44:27.926085,low,V1
2024-09-30 06:44:28.926085,high,V1
2024-09-30 06:44:29.926085,moderate,V1
2024-09-30 06:44:30.926085,moderate,V1
2024-09-30 06:44:31.926085,moderate,V1
2024-09-30 06:44:32.926085,low,V1
2024-09-30 06:44:33.926085,moderate,V1
2024-09-30 06:44:34.926085,moderate,V1
2024-09-30 06:44:35.926085,moderate,V1
2024-09-30 06:44:36.926085,moderate,V1
2024-09-30 06:44:37.926085,high,V1
2024-09-30 06:44:38.926085,moderate,V1
2024-09-30 06:44:39.926085,moderate,V1
2024-09-30 06:44:40.926085,moderate,V1
2024-09-30 06:44:41.926085,high,V1
2024-09-30 06:44:42.926085,low,V1
2024-09-30 06:44:43.926085,high,V1
2024-09-30 06:44:44.926085,moderate,V1
2024-09-30 06:44:45.926085,low,V1
2024-09-30 06:44:46.926085,moderate,V1
2024-09-30 06:44:47.926085,high,V1
2024-09-30 06:44:48.926085,low,V1
2024-09-30 06:44:49.926085,low,V1
2024-09-30 06:44:50.926085,low,V1
2024-09-30 06:44:51.926085,moderate,V1
2024-09-30 06:44:52.926085,moderate,V1
2024-09-30 06:44:53.926085,low,V1
2024-09-30 06:44:54.926085,moderate,V1
2024-09-30 06:44:55.926085,moderate,V1
2024-09-30 06:44:56.926085,moderate,V1
2024-09-30 06:44:57.926085,moderate,V1
2024-09-30 06:44:58.926085,high,V1
2024-09-30 06:44:59.926085,moderate,V1
2024-09-30 06:45:00.926085,low,V1
2024-09-30 06:45:01.926085,moderate,V1
2024-09-30 06:45:02.926085,high,V1
2024-09-30 06:45:03.926085,moderate,V1
2024-09-30 06:45:04.926085,low,V1
2024-09-30 06:45:05.926085,moderate,V1
2024-09-30 06:45:06.926085,low,V1
2024-09-30 06:45:07.926085,moderate,V1
2024-09-30 06:45:08.926085,moderate,V1
2024-09-30 06:45:09.926085,moderate,V1
2024-09-30 06:45:10.926085,moderate,V1
2024-09-30 06:45:11.926085,moderate,V1
2024-09-30 06:45:12.926085,high,V1
2024-09-30 06:45:13.926085,moderate,V1
2024-09-30 06:45:14.926085,moderate,V1
2024-09-30 06:45:15.926085,moderate,V1
2024-09-30 06:45:16.926085,low,V1
2024-09-30 06:45:17.926085,low,V1
2024-09-30 06:45:18.926085,moderate,V1
2024-09-30 06:45:19.926085,moderate,V1
2024-09-30 06:45:20.926085,moderate,V1
2024-09-30 06:45:21.926085,moderate,V1
2024-09-30 06:45:22.926085,moderate,V1
2024-09-30 06:45:23.926085,low,V1
2024-09-30 06:45:24.926085,moderate,V1
2024-09-30 06:45:25.926085,low,V1
2024-09-30 06:45:26.926085,moderate,V1
2024-09-30 06:45:27.926085,low,V1
2024-09-30 06:45:28.926085,moderate,V1
2024-09-30 06:45:29.926085,moderate,V1
2024-09-30 06:45:30.926085,low,V1
2024-09-30 06:45:31.926085,high,V1
2024-09-30 06:45:32.926085,high,V1
2024-09-30 06:45:33.926085,moderate,V1
2024-09-30 06:45:34.926085,high,V1
2024-09-30 06:45:35.926085,low,V1
2024-09-30 06:45:36.926085,moderate,V1
2024-09-30 06:45:37.926085,moderate,V1
2024-09-30 06:45:38.926085,moderate,V1
2024-09-30 06:45:39.926085,moderate,V1
2024-09-30 06:45:40.926085,low,V1
2024-09-30 06:45:41.926085,high,V1
2024-09-30 06:45:42.926085,moderate,V1
2024-09-30 06:45:43.926085,low,V1
2024-09-30 06:45:44.926085,low,V1
2024-09-30 06:45:45.926085,moderate,V1
2024-09-30 06:45:46.926085,low,V1
2024-09-30 06:45:47.926085,moderate,V1
2024-09-30 06:45:48.926085,moderate,V1
2024-09-30 06:45:49.926085,moderate,V1
2024-09-30 06:45:50.926085,low,V1
2024-09-30 06:45:51.926085,low,V1
2024-09-30 06:45:52.926085,low,V1
2024-09-30 06:45:53.926085,moderate,V1
2024-09-30 06:45:54.926085,moderate,V1
2024-09-30 06:45:55.926085,high,V1
2024-09-30 06:45:56.926085,low,V1
2024-09-30 06:45:57.926085,high,V1
2024-09-30 06:45:58.926085,moderate,V1
2024-09-30 06:45:59.926085,moderate,V1
2024-09-30 06:46:00.926085,high,V1
2024-09-30 06:46:01.926085,moderate,V1
2024-09-30 06:46:02.926085,high,V1
2024-09-30 06:46:03.926085,low,V1
2024-09-30 06:46:04.926085,high,V1
